tempo_restante_execucao,tempo_decorrido,tempo_restante_deadline,total_preempcoes,prioridade_base,tipo_processo,deadline_perdido
7.0,108.30000000000007,-96.30000000000007,0.0,95.0,100.0,1
4.0,108.30000000000007,-97.30000000000007,0.0,98.0,100.0,1
8.0,108.30000000000007,-95.30000000000007,0.0,90.0,100.0,1
6.0,108.30000000000007,-61.30000000000007,2.0,40.0,40.0,1
15.0,108.30000000000007,-19.300000000000068,0.0,30.0,20.0,1
8.0,108.30000000000007,-17.300000000000068,0.0,25.0,20.0,1
7.0,108.30000000000007,-8.300000000000068,0.0,20.0,20.0,1
7.0,112.31000000000007,-100.31000000000007,0.0,95.0,100.0,1
4.0,112.31000000000007,-101.31000000000007,0.0,98.0,100.0,1
8.0,112.31000000000007,-99.31000000000007,0.0,90.0,100.0,1
2.0,112.31000000000007,-65.31000000000007,3.0,40.0,40.0,1
15.0,112.31000000000007,-23.310000000000073,0.0,30.0,20.0,1
8.0,112.31000000000007,-21.310000000000073,0.0,25.0,20.0,1
7.0,112.31000000000007,-12.310000000000073,0.0,20.0,20.0,1
7.0,114.32000000000008,-102.32000000000008,0.0,95.0,100.0,1
4.0,114.32000000000008,-103.32000000000008,0.0,98.0,100.0,1
8.0,114.32000000000008,-101.32000000000008,0.0,90.0,100.0,1
15.0,114.32000000000008,-25.32000000000008,0.0,30.0,20.0,1
8.0,114.32000000000008,-23.32000000000008,0.0,25.0,20.0,1
7.0,114.32000000000008,-14.320000000000078,0.0,20.0,20.0,1
7.0,118.33000000000008,-106.33000000000008,0.0,95.0,100.0,1
4.0,118.33000000000008,-107.33000000000008,0.0,98.0,100.0,1
8.0,118.33000000000008,-105.33000000000008,0.0,90.0,100.0,1
8.0,118.33000000000008,-27.330000000000084,0.0,25.0,20.0,1
7.0,118.33000000000008,-18.330000000000084,0.0,20.0,20.0,1
11.0,118.33000000000008,-29.330000000000084,1.0,30.0,20.0,1
7.0,122.34000000000009,-110.34000000000009,0.0,95.0,100.0,1
4.0,122.34000000000009,-111.34000000000009,0.0,98.0,100.0,1
8.0,122.34000000000009,-109.34000000000009,0.0,90.0,100.0,1
7.0,122.34000000000009,-22.34000000000009,0.0,20.0,20.0,1
11.0,122.34000000000009,-33.34000000000009,1.0,30.0,20.0,1
4.0,122.34000000000009,-31.34000000000009,1.0,25.0,20.0,1
4.0,126.3500000000001,-115.3500000000001,0.0,98.0,100.0,1
8.0,126.3500000000001,-113.3500000000001,0.0,90.0,100.0,1
3.0,126.3500000000001,-114.3500000000001,1.0,95.0,100.0,1
7.0,126.3500000000001,-26.350000000000094,0.0,20.0,20.0,1
11.0,126.3500000000001,-37.350000000000094,1.0,30.0,20.0,1
4.0,126.3500000000001,-35.350000000000094,1.0,25.0,20.0,1
4.0,130.36000000000007,-119.36000000000007,0.0,98.0,100.0,1
8.0,130.36000000000007,-117.36000000000007,0.0,90.0,100.0,1
3.0,130.36000000000007,-118.36000000000007,1.0,95.0,100.0,1
11.0,130.36000000000007,-41.36000000000007,1.0,30.0,20.0,1
4.0,130.36000000000007,-39.36000000000007,1.0,25.0,20.0,1
3.0,130.36000000000007,-30.36000000000007,1.0,20.0,20.0,1
4.0,134.37000000000006,-123.37000000000006,0.0,98.0,100.0,1
8.0,134.37000000000006,-121.37000000000006,0.0,90.0,100.0,1
3.0,134.37000000000006,-122.37000000000006,1.0,95.0,100.0,1
4.0,134.37000000000006,-43.37000000000006,1.0,25.0,20.0,1
3.0,134.37000000000006,-34.37000000000006,1.0,20.0,20.0,1
7.0,134.37000000000006,-45.37000000000006,2.0,30.0,20.0,1
8.0,138.38000000000005,-125.38000000000005,0.0,90.0,100.0,1
3.0,138.38000000000005,-126.38000000000005,1.0,95.0,100.0,1
4.0,138.38000000000005,-47.38000000000005,1.0,25.0,20.0,1
3.0,138.38000000000005,-38.38000000000005,1.0,20.0,20.0,1
7.0,138.38000000000005,-49.38000000000005,2.0,30.0,20.0,1
3.0,142.39000000000004,-130.39000000000004,1.0,95.0,100.0,1
4.0,142.39000000000004,-129.39000000000004,1.0,90.0,100.0,1
4.0,142.39000000000004,-51.39000000000004,1.0,25.0,20.0,1
3.0,142.39000000000004,-42.39000000000004,1.0,20.0,20.0,1
7.0,142.39000000000004,-53.39000000000004,2.0,30.0,20.0,1
4.0,145.40000000000003,-132.40000000000003,1.0,90.0,100.0,1
4.0,145.40000000000003,-54.400000000000034,1.0,25.0,20.0,1
3.0,145.40000000000003,-45.400000000000034,1.0,20.0,20.0,1
7.0,145.40000000000003,-56.400000000000034,2.0,30.0,20.0,1
4.0,149.41000000000003,-58.410000000000025,1.0,25.0,20.0,1
3.0,149.41000000000003,-49.410000000000025,1.0,20.0,20.0,1
7.0,149.41000000000003,-60.410000000000025,2.0,30.0,20.0,1
3.0,153.42000000000002,-53.420000000000016,1.0,20.0,20.0,1
7.0,153.42000000000002,-64.42000000000002,2.0,30.0,20.0,1
7.0,156.43,-67.43,2.0,30.0,20.0,1
3.0,160.44,-71.44,3.0,30.0,20.0,1
5.0,0.0,9.0,0.0,95.0,100.0,1
7.0,0.0,10.0,0.0,98.0,100.0,1
9.0,0.0,13.0,0.0,90.0,100.0,1
12.0,0.0,23.0,0.0,85.0,80.0,1
11.0,0.0,18.0,0.0,80.0,80.0,1
18.0,0.0,27.0,0.0,75.0,80.0,1
12.0,0.0,34.0,0.0,70.0,60.0,1
19.0,0.0,33.0,0.0,65.0,60.0,1
24.0,0.0,57.0,0.0,60.0,60.0,1
7.0,0.0,49.0,0.0,50.0,40.0,1
6.0,0.0,67.0,0.0,45.0,40.0,1
10.0,0.0,67.0,0.0,40.0,40.0,1
15.0,0.0,116.0,0.0,30.0,20.0,1
8.0,0.0,92.0,0.0,25.0,20.0,1
12.0,0.0,112.0,0.0,20.0,20.0,1
5.0,4.01,4.99,0.0,95.0,100.0,1
7.0,4.01,5.99,0.0,98.0,100.0,1
9.0,4.01,8.99,0.0,90.0,100.0,1
11.0,4.01,13.99,0.0,80.0,80.0,1
18.0,4.01,22.990000000000002,0.0,75.0,80.0,1
8.0,4.01,18.990000000000002,1.0,85.0,80.0,1
12.0,4.01,29.990000000000002,0.0,70.0,60.0,1
19.0,4.01,28.990000000000002,0.0,65.0,60.0,1
24.0,4.01,52.99,0.0,60.0,60.0,1
7.0,4.01,44.99,0.0,50.0,40.0,1
6.0,4.01,62.99,0.0,45.0,40.0,1
10.0,4.01,62.99,0.0,40.0,40.0,1
15.0,4.01,111.99,0.0,30.0,20.0,1
8.0,4.01,87.99,0.0,25.0,20.0,1
12.0,4.01,107.99,0.0,20.0,20.0,1
5.0,8.02,0.9800000000000004,0.0,95.0,100.0,1
7.0,8.02,1.9800000000000004,0.0,98.0,100.0,1
9.0,8.02,4.98,0.0,90.0,100.0,1
18.0,8.02,18.98,0.0,75.0,80.0,1
8.0,8.02,14.98,1.0,85.0,80.0,1
7.0,8.02,9.98,1.0,80.0,80.0,1
12.0,8.02,25.98,0.0,70.0,60.0,1
19.0,8.02,24.98,0.0,65.0,60.0,1
24.0,8.02,48.980000000000004,0.0,60.0,60.0,1
7.0,8.02,40.980000000000004,0.0,50.0,40.0,1
6.0,8.02,58.980000000000004,0.0,45.0,40.0,1
10.0,8.02,58.980000000000004,0.0,40.0,40.0,1
15.0,8.02,107.98,0.0,30.0,20.0,1
8.0,8.02,83.98,0.0,25.0,20.0,1
12.0,8.02,103.98,0.0,20.0,20.0,1
5.0,12.03,-3.0299999999999994,0.0,95.0,100.0,1
7.0,12.03,-2.0299999999999994,0.0,98.0,100.0,1
9.0,12.03,0.9700000000000006,0.0,90.0,100.0,1
8.0,12.03,10.97,1.0,85.0,80.0,1
7.0,12.03,5.970000000000001,1.0,80.0,80.0,1
14.0,12.03,14.97,1.0,75.0,80.0,1
12.0,12.03,21.97,0.0,70.0,60.0,1
19.0,12.03,20.97,0.0,65.0,60.0,1
24.0,12.03,44.97,0.0,60.0,60.0,1
7.0,12.03,36.97,0.0,50.0,40.0,1
6.0,12.03,54.97,0.0,45.0,40.0,1
10.0,12.03,54.97,0.0,40.0,40.0,1
15.0,12.03,103.97,0.0,30.0,20.0,1
8.0,12.03,79.97,0.0,25.0,20.0,1
12.0,12.03,99.97,0.0,20.0,20.0,1
5.0,16.040000000000003,-7.040000000000003,0.0,95.0,100.0,1
7.0,16.040000000000003,-6.040000000000003,0.0,98.0,100.0,1
9.0,16.040000000000003,-3.0400000000000027,0.0,90.0,100.0,1
8.0,16.040000000000003,6.959999999999997,1.0,85.0,80.0,1
7.0,16.040000000000003,1.9599999999999973,1.0,80.0,80.0,1
14.0,16.040000000000003,10.959999999999997,1.0,75.0,80.0,1
19.0,16.040000000000003,16.959999999999997,0.0,65.0,60.0,1
24.0,16.040000000000003,40.959999999999994,0.0,60.0,60.0,1
8.0,16.040000000000003,17.959999999999997,1.0,70.0,60.0,1
7.0,16.040000000000003,32.959999999999994,0.0,50.0,40.0,1
6.0,16.040000000000003,50.959999999999994,0.0,45.0,40.0,1
10.0,16.040000000000003,50.959999999999994,0.0,40.0,40.0,1
15.0,16.040000000000003,99.96,0.0,30.0,20.0,1
8.0,16.040000000000003,75.96,0.0,25.0,20.0,1
12.0,16.040000000000003,95.96,0.0,20.0,20.0,1
5.0,20.050000000000004,-11.050000000000004,0.0,95.0,100.0,1
7.0,20.050000000000004,-10.050000000000004,0.0,98.0,100.0,1
9.0,20.050000000000004,-7.050000000000004,0.0,90.0,100.0,1
8.0,20.050000000000004,2.9499999999999957,1.0,85.0,80.0,1
7.0,20.050000000000004,-2.0500000000000043,1.0,80.0,80.0,1
14.0,20.050000000000004,6.949999999999996,1.0,75.0,80.0,1
24.0,20.050000000000004,36.949999999999996,0.0,60.0,60.0,1
8.0,20.050000000000004,13.949999999999996,1.0,70.0,60.0,1
15.0,20.050000000000004,12.949999999999996,1.0,65.0,60.0,1
7.0,20.050000000000004,28.949999999999996,0.0,50.0,40.0,1
6.0,20.050000000000004,46.949999999999996,0.0,45.0,40.0,1
10.0,20.050000000000004,46.949999999999996,0.0,40.0,40.0,1
15.0,20.050000000000004,95.94999999999999,0.0,30.0,20.0,1
8.0,20.050000000000004,71.94999999999999,0.0,25.0,20.0,1
12.0,20.050000000000004,91.94999999999999,0.0,20.0,20.0,1
5.0,24.060000000000006,-15.060000000000006,0.0,95.0,100.0,1
7.0,24.060000000000006,-14.060000000000006,0.0,98.0,100.0,1
9.0,24.060000000000006,-11.060000000000006,0.0,90.0,100.0,1
7.0,24.060000000000006,-6.060000000000006,1.0,80.0,80.0,1
14.0,24.060000000000006,2.939999999999994,1.0,75.0,80.0,1
4.0,24.060000000000006,-1.0600000000000058,2.0,85.0,80.0,1
24.0,24.060000000000006,32.94,0.0,60.0,60.0,1
8.0,24.060000000000006,9.939999999999994,1.0,70.0,60.0,1
15.0,24.060000000000006,8.939999999999994,1.0,65.0,60.0,1
7.0,24.060000000000006,24.939999999999994,0.0,50.0,40.0,1
6.0,24.060000000000006,42.94,0.0,45.0,40.0,1
10.0,24.060000000000006,42.94,0.0,40.0,40.0,1
15.0,24.060000000000006,91.94,0.0,30.0,20.0,1
8.0,24.060000000000006,67.94,0.0,25.0,20.0,1
12.0,24.060000000000006,87.94,0.0,20.0,20.0,1
5.0,28.070000000000007,-19.070000000000007,0.0,95.0,100.0,1
7.0,28.070000000000007,-18.070000000000007,0.0,98.0,100.0,1
9.0,28.070000000000007,-15.070000000000007,0.0,90.0,100.0,1
14.0,28.070000000000007,-1.0700000000000074,1.0,75.0,80.0,1
4.0,28.070000000000007,-5.070000000000007,2.0,85.0,80.0,1
3.0,28.070000000000007,-10.070000000000007,2.0,80.0,80.0,1
24.0,28.070000000000007,28.929999999999993,0.0,60.0,60.0,1
8.0,28.070000000000007,5.929999999999993,1.0,70.0,60.0,1
15.0,28.070000000000007,4.929999999999993,1.0,65.0,60.0,1
7.0,28.070000000000007,20.929999999999993,0.0,50.0,40.0,1
6.0,28.070000000000007,38.92999999999999,0.0,45.0,40.0,1
10.0,28.070000000000007,38.92999999999999,0.0,40.0,40.0,1
15.0,28.070000000000007,87.92999999999999,0.0,30.0,20.0,1
8.0,28.070000000000007,63.92999999999999,0.0,25.0,20.0,1
12.0,28.070000000000007,83.92999999999999,0.0,20.0,20.0,1
5.0,32.080000000000005,-23.080000000000005,0.0,95.0,100.0,1
7.0,32.080000000000005,-22.080000000000005,0.0,98.0,100.0,1
9.0,32.080000000000005,-19.080000000000005,0.0,90.0,100.0,1
4.0,32.080000000000005,-9.080000000000005,2.0,85.0,80.0,1
3.0,32.080000000000005,-14.080000000000005,2.0,80.0,80.0,1
10.0,32.080000000000005,-5.080000000000005,2.0,75.0,80.0,1
24.0,32.080000000000005,24.919999999999995,0.0,60.0,60.0,1
8.0,32.080000000000005,1.9199999999999946,1.0,70.0,60.0,1
15.0,32.080000000000005,0.9199999999999946,1.0,65.0,60.0,1
7.0,32.080000000000005,16.919999999999995,0.0,50.0,40.0,1
6.0,32.080000000000005,34.919999999999995,0.0,45.0,40.0,1
10.0,32.080000000000005,34.919999999999995,0.0,40.0,40.0,1
15.0,32.080000000000005,83.91999999999999,0.0,30.0,20.0,1
8.0,32.080000000000005,59.919999999999995,0.0,25.0,20.0,1
12.0,32.080000000000005,79.91999999999999,0.0,20.0,20.0,1
5.0,36.09,-27.090000000000003,0.0,95.0,100.0,1
7.0,36.09,-26.090000000000003,0.0,98.0,100.0,1
9.0,36.09,-23.090000000000003,0.0,90.0,100.0,1
3.0,36.09,-18.090000000000003,2.0,80.0,80.0,1
10.0,36.09,-9.090000000000003,2.0,75.0,80.0,1
24.0,36.09,20.909999999999997,0.0,60.0,60.0,1
8.0,36.09,-2.0900000000000034,1.0,70.0,60.0,1
15.0,36.09,-3.0900000000000034,1.0,65.0,60.0,1
7.0,36.09,12.909999999999997,0.0,50.0,40.0,1
6.0,36.09,30.909999999999997,0.0,45.0,40.0,1
10.0,36.09,30.909999999999997,0.0,40.0,40.0,1
15.0,36.09,79.91,0.0,30.0,20.0,1
8.0,36.09,55.91,0.0,25.0,20.0,1
12.0,36.09,75.91,0.0,20.0,20.0,1
5.0,39.1,-30.1,0.0,95.0,100.0,1
7.0,39.1,-29.1,0.0,98.0,100.0,1
9.0,39.1,-26.1,0.0,90.0,100.0,1
10.0,39.1,-12.100000000000001,2.0,75.0,80.0,1
24.0,39.1,17.9,0.0,60.0,60.0,1
8.0,39.1,-5.100000000000001,1.0,70.0,60.0,1
15.0,39.1,-6.100000000000001,1.0,65.0,60.0,1
7.0,39.1,9.899999999999999,0.0,50.0,40.0,1
6.0,39.1,27.9,0.0,45.0,40.0,1
10.0,39.1,27.9,0.0,40.0,40.0,1
15.0,39.1,76.9,0.0,30.0,20.0,1
8.0,39.1,52.9,0.0,25.0,20.0,1
12.0,39.1,72.9,0.0,20.0,20.0,1
5.0,43.11,-34.11,0.0,95.0,100.0,1
7.0,43.11,-33.11,0.0,98.0,100.0,1
9.0,43.11,-30.11,0.0,90.0,100.0,1
6.0,43.11,-16.11,3.0,75.0,80.0,1
24.0,43.11,13.89,0.0,60.0,60.0,1
8.0,43.11,-9.11,1.0,70.0,60.0,1
15.0,43.11,-10.11,1.0,65.0,60.0,1
7.0,43.11,5.890000000000001,0.0,50.0,40.0,1
6.0,43.11,23.89,0.0,45.0,40.0,1
10.0,43.11,23.89,0.0,40.0,40.0,1
15.0,43.11,72.89,0.0,30.0,20.0,1
8.0,43.11,48.89,0.0,25.0,20.0,1
12.0,43.11,68.89,0.0,20.0,20.0,1
5.0,47.12,-38.12,0.0,95.0,100.0,1
7.0,47.12,-37.12,0.0,98.0,100.0,1
9.0,47.12,-34.12,0.0,90.0,100.0,1
2.0,47.12,-20.119999999999997,4.0,75.0,80.0,1
24.0,47.12,9.880000000000003,0.0,60.0,60.0,1
8.0,47.12,-13.119999999999997,1.0,70.0,60.0,1
15.0,47.12,-14.119999999999997,1.0,65.0,60.0,1
7.0,47.12,1.8800000000000026,0.0,50.0,40.0,1
6.0,47.12,19.880000000000003,0.0,45.0,40.0,1
10.0,47.12,19.880000000000003,0.0,40.0,40.0,1
15.0,47.12,68.88,0.0,30.0,20.0,1
8.0,47.12,44.88,0.0,25.0,20.0,1
12.0,47.12,64.88,0.0,20.0,20.0,1
5.0,49.129999999999995,-40.129999999999995,0.0,95.0,100.0,1
7.0,49.129999999999995,-39.129999999999995,0.0,98.0,100.0,1
9.0,49.129999999999995,-36.129999999999995,0.0,90.0,100.0,1
24.0,49.129999999999995,7.8700000000000045,0.0,60.0,60.0,1
8.0,49.129999999999995,-15.129999999999995,1.0,70.0,60.0,1
15.0,49.129999999999995,-16.129999999999995,1.0,65.0,60.0,1
7.0,49.129999999999995,-0.12999999999999545,0.0,50.0,40.0,1
6.0,49.129999999999995,17.870000000000005,0.0,45.0,40.0,1
10.0,49.129999999999995,17.870000000000005,0.0,40.0,40.0,1
15.0,49.129999999999995,66.87,0.0,30.0,20.0,1
8.0,49.129999999999995,42.870000000000005,0.0,25.0,20.0,1
12.0,49.129999999999995,62.870000000000005,0.0,20.0,20.0,1
5.0,53.13999999999999,-44.13999999999999,0.0,95.0,100.0,1
7.0,53.13999999999999,-43.13999999999999,0.0,98.0,100.0,1
9.0,53.13999999999999,-40.13999999999999,0.0,90.0,100.0,1
8.0,53.13999999999999,-19.139999999999993,1.0,70.0,60.0,1
15.0,53.13999999999999,-20.139999999999993,1.0,65.0,60.0,1
20.0,53.13999999999999,3.8600000000000065,1.0,60.0,60.0,1
7.0,53.13999999999999,-4.1399999999999935,0.0,50.0,40.0,1
6.0,53.13999999999999,13.860000000000007,0.0,45.0,40.0,1
10.0,53.13999999999999,13.860000000000007,0.0,40.0,40.0,1
15.0,53.13999999999999,62.86000000000001,0.0,30.0,20.0,1
8.0,53.13999999999999,38.86000000000001,0.0,25.0,20.0,1
12.0,53.13999999999999,58.86000000000001,0.0,20.0,20.0,1
5.0,57.14999999999999,-48.14999999999999,0.0,95.0,100.0,1
7.0,57.14999999999999,-47.14999999999999,0.0,98.0,100.0,1
9.0,57.14999999999999,-44.14999999999999,0.0,90.0,100.0,1
15.0,57.14999999999999,-24.14999999999999,1.0,65.0,60.0,1
